entity_type,observable_type,observable_value,x_opencti_score,confidence,x_opencti_description,x_opencti_labels
indicator,Text,spmeesseman.vscode-vslauncher,25,25,Removed from VS Marketplace: Copyright violation.,copyright-violation;low
indicator,Text,v-test-publisher.vscode-azure-functions-remote-web-test,25,25,Removed from VS Marketplace: Copyright violation.,copyright-violation;low
indicator,Text,vfd.vs2017-light-theme,25,25,Removed from VS Marketplace: Copyright violation.,copyright-violation;low
indicator,Text,humao.rest-client,25,25,REST Client: send HTTP requests directly from VS Code - can interact with any API endpoint - auth credentials stored in .http files often committed to repos,risky-api-client;low
indicator,Text,boto3.vscode-boto3,25,25,AWS boto3: Python AWS SDK integration - autocomplete for AWS API calls - used with AWS credentials for cloud resource management,risky-cloud-access;low
indicator,Text,ritwickdey.LiveServer,25,25,Live Server: launches local HTTP/HTTPS server exposing workspace files - serves files on a network-accessible port - can expose source code and sensitive files to the local network,risky-code-execution;low
indicator,Text,eamodio.gitlens,25,25,GitLens: supercharged Git capabilities - full access to git history commits and diffs - can access all repository data including historical secrets committed and later removed,risky-git-access;low
indicator,Text,GitHub.vscode-pull-request-github,25,25,GitHub Pull Requests: manages PRs and issues from VS Code - GitHub OAuth token access - can create modify and merge pull requests,risky-git-access;low
indicator,Text,redhat.vscode-xml,25,25,YAML/XML with schema validation (Red Hat): not directly risky but commonly used for Kubernetes and cloud infrastructure configuration - may expose infrastructure details,risky-infrastructure;low
indicator,Text,ms-vscode-remote.remote-ssh-edit,25,25,Remote - SSH: Editing Configuration Files: edits SSH configuration files directly - modifies SSH host configurations,risky-remote-access;low
